source,target,score,source_url,target_url
"I dragged myself to my corner. I was aching all over. I felt a cool hand wiping the blood from my forehead. It was the French girl. She was smiling her mournful smile as she slipped me a crust of bread. She looked straight into my eyes. I knew she wanted to talk to me but that she was paralyzed with fear. She remained like that for some time, and then her face lit up and she said, in almost perfect German:",ང་གོག་འགྲོས་ཀྱིས་རང་གི་གྲུ་ཟུར་ལ་སོང་། ལུས་ཧྲིལ་བོར་ན་ཟུག་ལྡང་། ངས་ངའི་དཔྲལ་བའི་ཁྲག་ཤུལ་རྣམས་ལག་པ་གྲང་མོ་ཞིག་གིས་འབྱིད་བཞིན་པ་ཚོར། དེ་ནི་ཧྥ་རན་སིའི་ན་ཆུང་མ་དེ་རེད། མོས་ང་ལ་ཡིད་སྐྱོ་བའི་འཛུམ་དམུལ་ཞིང་ངའི་ལག་ལ་བག་ལེབ་ཆུང་ཆུང་ཞིག་བཞག མོས་ངའི་མིག་ལ་གཅེར། ངའི་ཚོར་བར་མོས་ང་ལ་ཅི་ཞིག་བརྗོད་འདོད་ཀྱང་སྐྲག་སྣང་གིས་འགགས། དར་ཅིག་ལ་མོ་དེ་ལྟར་བསྡད་རྗེས་མོའི་བཞིན་རས་ལ་གསལ་མདངས་ཤིག་ཤར་ནས་ཕལ་ཆེར་ཇར་མན་གྱི་སྐད་སྤུས་དག་གིས་འདི་ལྟར་བརྗོད།,0.983008,NA,https://latse.org/108-translations/#Night
"“Bite your lips, little brother ... Don’t cry. Keep your anger, your hate, for another day, for later. The day will come but not now ... Wait. Clench your teeth and wait ...”",“སྤུན་ཆུང། མ་ཁར་སོ་བཏབ་ནས་ … མ་ངུ། ཁྱོད་ཀྱི་ཁོང་ཁྲོ་དག་རྗེས་ནས་ཡོང་བར་འགྱུར་བའི་ཉིན་མོ་གཞན་པ་དེར་སྒུགས། ཉིན་མོ་དེ་ཡོང་ངེས་རེད། ཡིན་ན་ཡང་ད་ལྟ་མ་ཡིན། སྒུགས་ཤིག … ཁྱོད་ཀྱིས་ཨམ་གཙིགས་བསྡམས་ཏེ་སྒུགས་ཤིག … .”,0.907459,NA,https://latse.org/108-translations/#Night
"Many years later, in Paris, I sat in the Métro, reading my newspaper. Across the aisle, a beautiful woman with dark hair and dreamy eyes. I had seen those eyes before.",ལོ་ངོ་མང་པོ་ཞིག་གི་རྗེས་སུ་ངས་གྲོང་ཁྱེར་ཕ་རི་སིའི་ས་འོག་གི་མེ་འཁོར་འགྲུལ་ཚིགས་ཤིག་ཏུ་ཚགས་པར་ཀློག་བཞིན་པའི་སྐབས་སུ། ངའི་ཁ་སྤྲོད་དུ་སྐྲ་ལོ་ནག་ཅིང་མིག་མདངས་ཡིད་དུ་འོང་བའི་བུད་མེད་མཛེས་མ་ཞིག་བསྡད་འདུག ངས་གནས་གང་ཞིག་ཏུ་མིག་ཟུང་དེ་མཐོང་མྱོང་འདུག དེ་ནི་མོ་རེད།,0.114201,NA,https://latse.org/108-translations/#Night
"“Madame, don’t you recognize me?” “I don’t know you, sir.”",“ཁྱོད་ཀྱིས་ང་ངོ་མི་ཤེས་སམ།”,1.03247,NA,https://latse.org/108-translations/#Night
"“In 1944, you were in Poland, in Buna, weren’t you?”",“༡༩༤༤ ལོར་ཇར་མན་གྱི་བྷུ་ན་ལ་ཡོད་པ་མིན་ནམ།”,0.480682,NA,https://latse.org/108-translations/#Night
"“Yes, but ...”",“ཡིན།”,0.7125,NA,https://latse.org/108-translations/#Night
"“You worked in a depot, a warehouse for electrical parts ...”",“ཁྱོད་ཀྱིས་གློག་ཁང་གི་དོས་ཁང་དུ་ལས་ཀ་བྱས་… .”,0.476224,NA,https://latse.org/108-translations/#Night
"“Yes,” she said, looking troubled. And then, after a moment of silence: “Wait ... I do remember ...”",མོས་”ཡིན“ཞེས་ཟེར་ཞིང་མོའི་སེམས་གཡོས་པར་གྱུར། དར་ཅིག་ལ་ཁུ་སིམ་མེར་གྱུར་ནས། མོས་“ཅུང་ཙམ་སྒུགས་དང་ … ངས་དྲན་གྱི་འདུག … ཟེར།”,0.854795,NA,https://latse.org/108-translations/#Night
"“Idek, the Kapo ... the young Jewish boy . . . your sweet words ...”",“ཨི་ཌེག་ཟེར་བའི་ཁ་ཕོ་དེ་ … ཇིའུ་པ་ལོ་ཆུང་གི་བུ་དེ་ … ཁྱོད་ཀྱི་ཚིག་སྙན་པོ་དེ་དག… .”,0.795215,NA,https://latse.org/108-translations/#Night
"We left the Métro together and sat down at a café terrace. We spent the whole evening reminiscing. Before parting, I said, “May I ask one more question?”",ངེད་གཉིས་མཉམ་དུ་མེ་འཁོར་འགྲུལ་ཚིགས་ནས་ཁོ་ཧྥེ་ཁང་གི་ཕྱོགས་སུ་སོང་ནས་དེར་དགོང་ག་འཕྱི་བོའི་བར་དུ་འདས་དོན་རྣམས་དྲན་གླེང་བྱས།,0.568955,NA,https://latse.org/108-translations/#Night
"“I know what it is: Am I Jewish ... ? Yes, I am. From an observant family. During the Occupation, I had false papers and passed as Aryan. And that was how I was assigned to a forced labor unit. When they deported me to Germany, I eluded being sent to a concentration camp. At the depot, nobody knew that I spoke German; it would have aroused suspicion. It was imprudent of me to say those few words to you, but I knew that you would not betray me ...”",ང་མོར་ཁ་མ་བྲལ་སྔོན་ངས་མོ་ལ། “ངས་ཁྱོད་ལ་གཏམ་ཞིག་འདྲི་ཆོག་གམ་” ཞེས་དྲིས། “གཏམ་ཞིག་འདྲི་རྒྱུ་ཡིན་པ་ངས་ཤེས།” “ཅི་ཞིག”,0.35945,NA,https://latse.org/108-translations/#Night
"Another time we were loading diesel motors onto freight cars under the supervision of some German soldiers. Idek was on edge, he had trouble restraining himself. Suddenly, he exploded. The victim this time was my father.",“ང་ཇིའུ་པ་ཡིན་ནམ་ … ཡིན། ང་ནི་ཇིའུ་པ་ཞིག་ཡིན། ཆོས་དད་ཅན་ཞིག་གི་ཁྱིམ་ནས་ཡིན། བཙན་འཛུལ་གྱི་སྐབས་སུ་ངས་ཡིག་ཆ་རྫུན་མ་བཟོས་ཏེ་རང་ཉིད་ཨར་ཡན་མ་ཞིག་གི་ཚུལ་བསྟན། དེ་བས་ང་བཙན་དབང་གིས་ཡུལ་ནས་ཕྱུང་བའི་ངལ་རྩོལ་བའི་གྲས་སུ་ཚུད་ཀྱང་། ང་ཇར་མན་ལ་གནས་སྐྲོད་བཏང་དུས་ང་བཙོན་སྒར་དུ་བྲོས་པ་ཡིན། དོས་ཁང་དེར་མི་སུ་ཞིག་གིས་ཀྱང་ངས་ཇར་སྐད་ཤེས་པ་མི་ཤེས། དེ་ཤེས་ན་ང་ལ་དོགས་པ་ཟ་བར་འགྱུར། ངས་ཁྱོད་ལ་ཚིག་ཁ་ཤས་བཤད་པ་དེ་ནི་ཉེན་ཁ་ཅན་ཡིན། ཡིན་ཡང་ཁྱོད་ཀྱིས་ང་ཕྱིར་འཚོང་མི་བྱེད་པ་དེ་ངས་ཤེས་… .” དུས་གཞན་ཞིག་ལ་ང་ཚོས་ཇར་མན་གྱི་དམག་མིའི་ལྟ་རྟོག་འོག་ཏུ་རྡོ་སྣུམ་རླངས་འཁོར་རྣམས་མེ་འཁོར་སྟེང་ལ་བཞག ཨི་ཌེག་ནི་སྲོག་རླུང་གི་མཐའ་སྣེར་སླེབས་འདུག་ཅིང་། ཁོས་དེ་མར་གནོན་པའི་འབད་བརྩོན་བྱེད་བཞིན་འདུག གློ་བུར་དུ་སྲོག་རླུང་འཕར། ངའི་ཨ་ཕ་བརྡུང་བྱར་གྱུར།,0.839197,NA,https://latse.org/108-translations/#Night
“You old loafer!” he started yelling. “Is this what you call working?”,ཨི་ཌེག་གིས་སྤྱོ་འགོ་ཚུགས། “སྒྱིད་ལུག་གི་འདྲེ་རྒན་ཁྱོད། ཁྱོད་ཀྱི་དེར་ལས་ཀ་ཟེར་རམ།”,0.785,NA,https://latse.org/108-translations/#Night
"And he began beating him with an iron bar. At first, my father simply doubled over under the blows, but then he seemed to break in two like an old tree struck by lightning.",ཁོས་ལྕགས་ཁེམ་ཞིག་གིས་རྡུང་འགོ་བརྩམས། ཐོག་མར་ངའི་ཨ་ཕས་གཅར་རྡུང་འོག་ཏུ་པུས་མོ་སར་བཙུགས་ཏེ་བསྡད། ཅུང་ཙམ་ནས་སྡོང་སྐམ་ཞིག་ཐོག་མདས་དུམ་བུ་གཉིས་སུ་གཤགས་ཏེ་འགྱེལ་བ་ལྟར་འགྱེལ།,0.838242,NA,https://latse.org/108-translations/#Night
"I had watched it all happening without moving. I kept silent. In fact, I thought of stealing away in order not to suffer the blows. What’s more, if I felt anger at that moment, it was not directed at the Kapo but at my father. Why couldn’t he have avoided Idek’s wrath? That was what life in a concentration camp had made of me ...",ངས་ཚུལ་དེར་གཡོ་འགུལ་ཙམ་ཡང་མེད་པར་བལྟས་པ་ཡིན། ང་ཁུ་སིམ་མེར་བསྡད། དོན་དངོས་སུ་ང་རང་ཉིད་ལ་གཅར་རྡུང་བྱེད་མི་འཇུག་ཆེད་དེ་དང་བར་ཐག་རིང་ཙམ་བྱེད་རྒྱུར་བསམ་བློ་གཏོང་གི་ཡོད། དེར་མ་ཟད་ང་ཁོང་ཁྲོ་ལངས་ཡུལ་ཁ་ཕོ་དེ་མ་ཡིན་པར་ངའི་ཨ་ཕ་ཡིན། ང་ཁོང་ལ་ཁོང་ཁྲོ་ལངས་དོན་ནི་ཁོས་ཨི་ཌེག་གི་སྲོག་རླུང་ལ་གཡོལ་ཐབས་བྱེད་མི་ཤེས་པ་དེ་རེད། བཙོན་སྒར་གྱི་འཚོ་བས་ང་དེ་འདྲ་ཞིག་ཏུ་བསྒྱུར།,1.06175,NA,https://latse.org/108-translations/#Night
"Franek, the foreman, one day noticed the gold crown in my mouth:",ངལ་རྩོལ་སྡེ་ཁག་གི་འགོ་བ་ཧྥི་ར་ནེག་ཡིས་ཉིན་ཞིག་ངའི་ཁ་ནང་གི་གསེར་སོར་དོ་སྣང་བྱུང་འདུག,0.866667,NA,https://latse.org/108-translations/#Night
"“Let me have your crown, kid.”",“བྱིས་པ། ཁྱོད་ཀྱི་གསེར་ཤན་དེ་ང་ལ་སྤྲོད་ཅིག”,0.898951,NA,https://latse.org/108-translations/#Night
I answered that I could not because without that crown I could no longer eat.,ངས་ཁོ་ལ་དེ་ལྟར་ཡོང་མི་སྲིད་དེ། དེ་མེད་ན་ངས་ཟ་མ་ཟ་མི་ཐུབ་ཚུལ་བརྗོད་པ་ཡིན།,1.14954,NA,https://latse.org/108-translations/#Night
"“For what they give you to eat, kid ...”",“ཁོ་ཚོས་ཁྱོད་ལ་ཟ་རྒྱུ་ཅི་ཞིག་སྟེར།”,0.772727,NA,https://latse.org/108-translations/#Night
I found another answer: my crown had been listed in the register during the medical checkup; this could mean trouble for us both.,ངས་ལན་གཞན་པ་ཞིག་བཙལ། ད་ནི་སྨན་བཅོས་བརྟག་དཔྱད་བྱས་རྗེས་སོ་ཤན་དེ་ཐོ་འགོད་བྱས་ཚར། སོ་ཤན་དེ་ཁོར་སྤྲད་ན་ངེད་གཉིས་ལ་དཀའ་ཁག་ཡོང་བ་དེ་ཡིན།,1.13056,NA,https://latse.org/108-translations/#Night
"“If you don’t give me your crown, it will cost you much more!”",“ཁྱོད་ཀྱིས་སོ་ཤན་དེ་ང་ལ་མི་སྟེར་ན། ཁྱོད་ཀྱིས་དེའི་དོན་དུ་དཀའ་ལས་མང་ཙམ་མྱོང་དགོས་ཀྱི་རེད།”,1.10882,NA,https://latse.org/108-translations/#Night
"All of a sudden, this pleasant and intelligent young man had changed. His eyes were shining with greed. I told him that I needed to get my father’s advice.",སྙིང་རྗེ་ཅན་དང་བློ་རིག་ཅན་གྱི་ཕོ་གཞོན་དེ་གློ་བུར་དུ་སྔར་གྱི་མི་དེ་དང་མི་འདྲ་བར་གྱུར། ཁོའི་མིག་ཟུང་ལ་འདོད་སྲེད་ཀྱི་འོད་འཚེར་བཞིན་འདུག ངས་ཁོ་ལ་ངས་ཨ་ཕ་ལ་དོན་འདི་འདྲི་དགོས་ཚུལ་བརྗོད།,0.682813,NA,https://latse.org/108-translations/#Night
"“Go ahead, kid, ask. But I want the answer by tomorrow.”",“བྱིས་པ། ཁོད་ཀྱི་ཨ་ཕར་གཏམ་དྲིས་ཤིག སང་ཉིན་ང་ལ་ལན་ཞིག་དགོས།”,0.877305,NA,https://latse.org/108-translations/#Night
"When I mentioned it to my father, he hesitated. After a long silence, he said:",ངས་ངའི་ཨ་ཕར་དེ་དོན་བརྗོད་སྐབས་ཁོང་གི་གདོང་མདོག་སྐྱ་བོར་གྱུར་ཅིང་། ཡུན་རིང་ཙམ་ལ་ཁུ་སིམ་མེར་བསྡད་རྗེས་ན་རེ།,0.846923,NA,https://latse.org/108-translations/#Night
"“No, my son. We cannot do this.”",“མིན། བུ། དེ་གཏན་ནས་མ་སྟེར།”,1.18974,NA,https://latse.org/108-translations/#Night
“He will seek revenge!”,“ཁོས་ངེད་གཉིས་ལ་བསམ་སྦྱོར་ངན་པ་སྤེལ་གི་རེད།”,0.332143,NA,https://latse.org/108-translations/#Night
"“He won’t dare, my son.”",“ཁོས་སྤེལ་ཕོད་ཀྱི་མ་རེད།”,0.528571,NA,https://latse.org/108-translations/#Night
"Unfortunately, Franek knew how to handle this; he knew my weak spot. My father had never served in the military and could not march in step. But here, whenever we moved from one place to another, it was in step. That presented Franek with the opportunity to torment him and, on a daily basis, to thrash him savagely. Left, right: he punched him. Left, right: he slapped him.",ཀྱེ་ཧུད། ཧྥི་ར་ནེག་ཡིས་ངའི་གང་ལ་རེག་དགོས་པ་སྟེ། ངའི་ན་སའི་གནད་དེ་ཤེས་འདུག ངའི་ཨ་ཕ་དམག་དོན་གྱི་ལས་ལ་གཏན་ནས་ཞུགས་མ་མྱོང་ཞིང་། གོམ་སྟབས་གཅིག་འགྲོས་ཀྱི་དཔུང་སྐྱོད་ནང་གོམ་ཚིགས་སྟངས་འཛིན་བྱེད་མི་ཤེས། འདིར་དུས་གང་ཞིག་ལ་ཡང་གནས་ཤིག་ནས་གནས་གཞན་དུ་འགྲོ་ན་དཔུང་སྐྱོད་བྱེད་དགོས་ཤིང་། ང་ཚོ་འགྲོས་སྟབས་རྣལ་མོས་སྐྱོད་དགོས། འདི་ནི་ཧྥི་ར་ནེག་ཡིས་ངའི་ཨ་ཕ་ལ་ཉིན་རྟག་པར་གཏུམ་དྲག་གིས་མནར་གཅོད་དང་གཅར་རྡུང་བྱེད་པའི་གོ་སྐབས་ཡིན། གཡོན་དང་གཡས་སུ་ཁུ་ཚུར་གཅིག གཡོན་དང་གཡས་སུ་འགྲམ་ལྕག་གཅིག,0.991215,NA,https://latse.org/108-translations/#Night
"I decided to give my father lessons in marching in step, in keeping time. We began practicing in front of our block. I would command: “Left, right!” and my father would try.",ངས་ངའི་ཨ་ཕའི་གོམ་སྟབས་བརྗེས་ནས་གོམ་ཚིགས་འཛིན་སྟངས་ལ་སློབ་ཁྲིད་བྱ་རྒྱུ་བྱས། ངེད་གཉིས་ཀྱིས་ང་ཚོའི་ཁང་བསྟར་མདུན་དུ་སྦྱོང་བརྡར་གྱི་འགོ་བརྩམས། ངས་”གཡོན་ལ། གཡས་ལ།” ཞེས་བཀའ་བསྒྲགས། ངའི་ཨ་ཕས་གོམ་སྦྱོང་བྱས། བཙོན་མ་ཁ་ཤས་ཀྱིས་ངེད་གཉིས་ལ་འཕྱ་དགོད་བྱས།,1.16374,NA,https://latse.org/108-translations/#Night
"The inmates made fun of us: “Look at the little officer, teaching the old man to march ... Hey, little general, how many rations of bread does the old man give you for this?” But my father did not make sufficient progress, and the blows continued to rain on him.",“དཔོན་པོ་ཆུང་ཆུང་འདིས་མི་རྒན་དེ་ལ་དཔུང་སྐྱོད་ཀྱི་སློབ་ཁྲིད་བྱེད་པར་ལྟོས་དང་། ཀྭ་ཡེ། དམག་སྤྱི་ཆེན་མོ། ཁྱོད་ཀྱི་སློབ་ཁྲིད་ལ་མི་རྒན་དེས་བག་ལེབ་ཀྱི་ཟས་སྐལ་ལྷག་མ་ཅི་ཙམ་སྟེར་རམ།”,0.398234,NA,https://latse.org/108-translations/#Night
"“So! You still don’t know how to march in step, you old goodfor-nothing?”",ངའི་ཨ་ཕ་ཡར་སྐྱེད་མ་ཡོང་སྟབས། ཁོང་ལ་གཅར་རྡུང་གི་ཆར་བ་མུ་མཐུད་ནས་འབབ། “ཁྱོད་ཀྱིས་ད་དུང་ཡང་གོམ་ཚིགས་འཛིན་མི་ཐུབ་བམ། སྒྱིད་ལུག་གི་འདྲེ་རྒན་ཁྱོད།”,0.837097,NA,https://latse.org/108-translations/#Night
"This went on for two weeks. It was untenable. We had to give in. That day, Franek burst into savage laughter:",ཚུལ་འདི་བདུན་ཕྲག་གཉིས་རིང་བཟླས། ང་ཚོས་རྒྱུན་སྲིང་མ་ཐུབ་སྟེ་སྦྱོང་བརྡར་བྱེད་མཚམས་ཆད། ཉིན་དེར་བསླེབས་སྐབས་ཧྥི་ར་ནེག་ཡིས་ཧབ་དགོད་བྱས།,0.83,NA,https://latse.org/108-translations/#Night
"“I knew it, I knew that I would win, kid. Better late than never. And because you made me wait, it will also cost you a ration of bread. A ration of bread for one of my pals, a famous dentist from Warsaw. To pay him for pulling out your crown.”",“ངས་དེ་ཤེས་ཡོད། ངས་ང་རྒྱལ་བར་འགྱུར་བ་གསལ་བོ་ཤེས་ཡོད། ང་ལ་དགོས་པ་དེ་ཐོབ་ན་སྒུག་དགོས་པར་སྐྱོན་མེད། ཉིན་ཡང་ཁྱོད་ཀྱིས་ང་སྒུག་ཏུ་བཅུག ངའི་སྒུག་རིན་ལ་ཁྱོད་ཀྱིས་བག་ལེབ་ཀྱི་ཟས་སྐལ་ཞིག་སྤྲོད་དགོས། ང་ལ་གྲོང་ཁྱེར་ཝར་སོ་ནས་ཡོང་བའི་གྲོགས་པོ་ཞིག་ཡོད་ཅིང་སྐད་གྲགས་ཅན་གྱི་སོའི་སྨན་པ་ཞིག་ཡིན། ཁོས་ཁྱོད་ཀྱི་སོ་ཤན་ལེན་པར་འགྱུར། ཁོ་ལ་བག་ལེབ་ཀྱི་ཟས་སྐལ་ཞིག་སྤྲོད།”,1.2167,NA,https://latse.org/108-translations/#Night
“What? My ration of bread so that you can have my crown?”,“ཅིའི་ཕྱིར། ངའི་སོ་ཤན་འཁྱེར་རྒྱུ་མ་ཟད་དེར་ངའི་བག་ལེབ་ཀྱི་ཟས་སྐལ་སྤྲོད་དགོས་སམ།”,0.782478,NA,https://latse.org/108-translations/#Night
Franek smiled.,ཧྥི་ར་ནེག་ཡིས་ཁྲེལ་འཛུམ་ཞིག་བསྟན།,1.35,NA,https://latse.org/108-translations/#Night
“What would you like? That I break your teeth by smashing your face?”,“དེས་ན་ཁྱོད་ཀྱིས་ཅི་ཞིག་འདོད། ངའི་ཁུ་ཚུར་གྱིས་ཁྱོད་ཀྱི་སོ་ཕྲེང་གཏོར་དགོས་སམ།”,1.19655,NA,https://latse.org/108-translations/#Night
"That evening, in the latrines, the dentist from Warsaw pulled my crown with the help of a rusty spoon.",ཉིན་དེའི་དགོང་གར་གསང་སྤྱོད་ནང་དུ་གྲོང་ཁྱེར་ཝར་སོ་ནས་ཡོང་བའི་སོའི་སྨན་པ་དེས་ཟས་ཁེམ་གཡའ་ཆགས་པ་ཞིག་གིས་ངའི་སོ་ཤན་བཀོག,0.691151,NA,https://latse.org/108-translations/#Night
"Franek became pleasant again. From time to time, he even gave me extra soup. But it didn’t last long. Two weeks later, all the Poles were transferred to another camp. I had lost my crown for nothing.",ཧྥི་ར་ནེག་ཇེ་བཟང་དུ་གྱུར། སྐབས་འགར་ཐ་ན་ཁོས་ཁུ་ཐང་འཕར་མ་རེ་སྟེར། ཡིན་ཡང་དེ་ལྟར་ཡུན་རིང་མ་བྱས། བདུན་ཕྲག་གཉིས་རྗེས་ཕོ་ལནད་པ་རྣམས་བཙོན་སྒར་གཞན་ཞིག་ཏུ་གནས་སྤོར། ངའི་སོ་ཤན་དེ་འབྲས་མེད་དུ་ཤོར།,1.08771,NA,https://latse.org/108-translations/#Night
"A few days before the Poles left, I had a novel experience.",ཕོ་ལནད་པ་ཚོ་མ་སྤོར་བའི་ཉིན་ཤས་སྔོན་ངས་མྱོང་བྱ་གསར་བ་ཞིག་མྱངས།,0.383673,NA,https://latse.org/108-translations/#Night
"It was on a Sunday morning. Our Kommando was not required to work that day. Only Idek would not hear of staying in the camp. We had to go to the depot. This sudden enthusiasm for work astonished us. At the depot, Idek entrusted us to Franek, saying, “Do what you like. But do something. Or else, you’ll hear from me ...”",དེ་ནི་རེས་གཟའ་ཉི་མའི་ཞོགས་ཀ་ཞིག་ཡིན། ཉིན་དེར་ང་ཚོའི་སྡེ་ཁག་ངལ་རྩོལ་ལ་འགྲོ་མི་དགོས། དེ་ལྟ་ནའང་ཨི་ཌེག་གིས་ང་ཚོ་བཙོན་སྒར་དུ་སྡོད་འཇུག་མ་འདོད་པར་ང་ཚོ་དོས་ཁང་ལ་འགྲོ་དགོས་བྱུང་། ཁོས་གློ་བུར་དུ་ང་ཚོ་ངལ་རྩོལ་ལ་སྐུལ་འདོད་པ་འདིས་ང་ཚོ་འཐོམས་སོང་།,0.32853,NA,https://latse.org/108-translations/#Night
And he disappeared.,དོས་ཁང་དུ་ཨི་ཌེག་གིས་ང་ཚོ་ཧྥི་ར་ནེག་ལ་རྩིས་སྤྲད་དེ་ན་རེ། “ཁྱོད་ཚོས་ཅི་ཞིག་བྱེད་འདོད་ན་དེ་བྱོས། ཡིན་ཡང་ལས་ཀ་ཞིག་བྱེད་དགོས། གལ་ཏེ་མི་བྱེད་ན་ངའི་ཚོགས་གཏམ་ལ་ཉན་དགོས།… .” དེ་རྗེས་ཁོ་མཐོང་རྒྱུ་མེད་པར་གྱུར།,0.6,NA,https://latse.org/108-translations/#Night
"We didn’t know what to do. Tired of huddling on the ground, we each took turns strolling through the warehouse, in the hope of finding something, a piece of bread, perhaps, that a civilian might have forgotten there.",ང་ཚོས་ཅི་ཞིག་བྱེད་དགོས་པ་མ་ཤེས། ང་ཚོ་ཙོག་པུར་བསྡད་ནས་སུན་ཏེ་རེས་མོས་ཀྱིས་དོས་ཁང་ནང་ཕར་འགྲོ་ཚུར་འགྲོ་བྱས། དམག་མི་མིན་པའི་མི་ཚོ་སོང་ཤུལ་གྱི་བག་ལེབ་ཆུང་ཆུང་ལུས་ཡོད་པ་བཙལ།,0.712782,NA,https://latse.org/108-translations/#Night
"When I reached the back of the building, I heard sounds coming from a small adjoining room. I moved closer and had a glimpse of Idek and a young Polish girl, half naked, on a straw mat. Now I understood why Idek refused to leave us in the camp. He moved one hundred prisoners so that he could copulate with this girl! It struck me as terribly funny and I burst out laughing.",ང་དོས་ཁང་གི་སྦུག་ལ་འབྱོར་དུས་ཁང་མིག་ཆུང་ཆུང་ཞིག་ལས་སྒྲ་ཞིག་གྲག་ཡོང་བ་ཐོས། ང་ནང་ལ་སོང་བ་ན། ཨི་ཌེག་ནི་ཕོ་ལནད་ཀྱི་བུ་མོ་ན་ཆུང་མ་ཞིག་མཉམ་དུ་ལུས་ཕྱེད་གཅེར་བུར་བུད་ནས་མལ་གདན་ཞིག་གི་སྟེང་ཡོད་པ་མཐོང་། དེ་ནས་ངས་ཨི་ཌེག་གིས་ང་ཚོ་ཅིའི་ཕྱིར་བཙོན་སྒར་དུ་སྡོད་དུ་མི་འཇུག་པ་ཤེས། བཙོན་མ་བརྒྱ་ཕྲག་བཙོན་སྒར་ནས་ཕྱུང་དོན་ནི་ཁོ་བུད་མེད་ཅིག་དང་ཉལ་བའི་ཆེད་རེད། དེས་ང་ལ་དགོད་བྲོ་བ་ཞིག་བྱུང་ཞིང་ང་གད་མོ་ཤོར།,1.02369,NA,https://latse.org/108-translations/#Night
"Idek jumped, turned and saw me, while the girl tried to cover her breasts. I wanted to run away, but my feet were nailed to the floor. Idek grabbed me by the throat.",ཨི་ཌེག་ཐོལ་གྱིས་ཡར་ལངས་ཤིང་ཚུར་འཁོར་ཏེ་ང་མཐོང་བའི་སྐབས་དེར་བུད་མེད་དེས་རང་གི་ནུ་མ་ཟུང་འགེབས་ཐབས་བྱས། ང་འབྲོ་འདོད་ཀྱང་ངའི་རྐང་བ་གཉིས་ཐང་ལ་འབྱར་བ་ལྟར་མ་འགུལ། ཨི་ཌེག་གིས་ངའི་མགྲིན་པ་ནས་བཟུང་།,0.91791,NA,https://latse.org/108-translations/#Night
"Hissing at me, he threatened:",ཁོས་སྐད་གདངས་དམའ་མོས་ན་རེ། “བྱིས་པ། ཁྱོད་ཀྱིས་སྒུག་ལ་ལྟོས་ … མི་འགྱངས་པར་ཁྱོད་ཀྱིས་ཁྱོད་ལས་ཀ་དང་བྲལ་བར་རིན་ཅི་ཙམ་འཇལ་དགོས་པ་ཤེས་པར་འགྱུར་ … ཁྱོད་ཀྱིས་འདིར་མགྱོགས་པོར་རིན་པ་འཇལ་དགོས་ … ད་ལྟ་ཁྱོད་རང་གི་ས་ལ་སོང་།”,0.335858,NA,https://latse.org/108-translations/#Night
"“Just you wait, kid ... You will see what it costs to leave your work . . . You’ll pay for this later . . . And now go back to your place ...” A half hour before the usual time to stop work, the Kapo assembled the entire Kommando. Roll call. Nobody understood what was going on. A roll call at this hour? Here? Only I knew. The Kapo made a short speech:",དུས་རྒྱུན་ཆུ་ཚོད་ཕྱེད་ཀའི་སྔོན་ལ་ལས་མཇུག་བསྡུས་ཏེ། ཁ་ཕོ་ཡི་སྡེ་ཁག་ཚང་མ་ལྷན་བསྡུས་ཀྱིས་མིང་འབོད་ཐོ་བཤེར་བྱས། ཡིན་ཡང་སུས་ཀྱང་ཅི་ཞིག་བྱུང་བ་མི་ཤེས། དུས་འདི་དང་གནས་སྐབས་འདི་ལ་མིང་འབོད་ཐོ་བཤེར་བྱེད་པ་ནི་ཅི་ཡིན་ནམ། ངས་དེ་ཤེས། ཁ་ཕོ་དེས་གཏམ་བཤད་ཐུང་ཐུང་ཞིག་བྱས།,1.19082,NA,https://latse.org/108-translations/#Night
"“An ordinary inmate does not have the right to mix into other people’s affairs. One of you does not seem to have understood this point. I shall therefore try to make him understand clearly, once and for all.”",“བཙོན་མ་དཀྱུས་མ་ཞིག་ལ་མི་གཞན་པའི་དོན་དག་ལ་ཐེ་གཏོགས་བྱེད་པའི་དབང་ཆ་མེད། ཁྱོད་ཚོ་ལས་གཅིག་གིས་འདི་ཤེས་ཀྱི་མེད་པ་འདྲ། དེ་བས་ངས་ཁོ་ལ་དེ་ངེས་པར་ཤེས་སུ་འཇུག་རྒྱུ་དེ་གལ་ཆེན་པོ་རེད།”,0.732855,NA,https://latse.org/108-translations/#Night
I felt the sweat running down my back.,ངས་ངའི་ལུས་རྒྱབ་ན་རྔུལ་ཆུ་བཞུར་བ་ཚོར།,0.54375,NA,https://latse.org/108-translations/#Night
“A-7713!”,“A–7713”,0.266667,NA,https://latse.org/108-translations/#Night
I stepped forward.,ང་མདུན་དུ་ཐོན།,0.88125,NA,https://latse.org/108-translations/#Night
“A crate!” he ordered.,ཁོས་“སྒམ་ཞིག་ཁྱེར་ཤོག” ཅེས་མངགས།,0.647368,NA,https://latse.org/108-translations/#Night
They brought a crate. “Lie down on it! On your belly!”,“སྒམ་དེའི་ཐོག་ཁྱོད་ཁ་སྦུབ་ཏུ་ཉོལ།”,0.688889,NA,https://latse.org/108-translations/#Night
I obeyed.,ངས་བཀའ་ལྟར་བསྒྲུབས།,0.716667,NA,https://latse.org/108-translations/#Night
I no longer felt anything except the lashes of the whip.,དེ་རྗེས་ལྕག་གིས་འབྲབ་པ་མ་གཏོགས་ཅི་ཡང་མ་ཚོར།,0.825,NA,https://latse.org/108-translations/#Night
