source,target,score,source_url,target_url
"Nous restâmes quelques secondes dans les bras l'un de l'autre, et je partis.",ང་ཚོ་ཡུད་ཙམ་རིང་ལ་ཕན་ཚུན་འཁྱུད་ནས་བསྡད་པའི་རྗེས་སུ་ང་ལོག་ཡོང་བ་ཡིན།,0.473654,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Les rues étaient désertes, la grande ville dormait encore, une douce fraîcheur courait dans ces quartiers que le bruit des hommes allait envahir quelques heures plus tard.",སྲང་ལམ་རྣམས་སྟོང་པ་རེད། ད་དུང་ཡང་གྲོང་ཁྱེར་ཆེན་པོ་འདི་གཉིད་དུ་ཡུར། ས་ཁུལ་འདི་དག་ལ་རླུང་བསིལ་གྱི་དྲི་བསུང་ཁྱབ། ད་ནས་ཆུ་ཚོད་འགའ་ཞིག་གི་རྗེས་སུ་ས་ཁུལ་འདི་དག་ལ་མི་ཚོགས་ཀྱི་འདུ་འཛི་ཆེ།,0.810782,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
Il me sembla que cette ville endormie m'appartenait; je cherchais dans mon souvenir les noms de ceux dont j'avais jusqu'alors envié le bonheur; et je ne m'en rappelais pas un sans me trouver plus heureux que lui.,གཉིད་དུ་ཡུར་བའི་གྲོང་ཁྱེར་འདི་ང་ལ་དབང་བར་སྣང་། ངས་ད་ལྟའི་བར་དུ་སྐྱེས་པ་གཞན་གྱི་བདེ་སྐྱིད་ལ་ཡིད་སྨོན་ཤོར་ཡུལ་དེ་དག་གི་མིང་རྣམས་དྲན་ཐབས་སུ་འབད། ང་ནི་ཁོ་ཚོ་ཀུན་ལས་ཀྱང་བསོད་ནམས་ཆེའོ་སྙམ་པ་ཞིག་ཚོར།,0.638735,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Être aimé d'une jeune fille chaste, lui révéler le premier cet étrange mystère de l'amour, certes, c'est une grande félicité, mais c'est la chose du monde la plus simple. S'emparer d'un cœur qui n'a pas l'habitude des attaques, c'est entrer dans une ville ouverte et sans garnison. L'éducation, le sentiment des devoirs et la famille sont de très fortes sentinelles; mais il n'y a sentinelles si vigilantes que ne trompe une fille de seize ans, à qui, par la voix de l'homme qu'elle aime, la nature donne ses premiers conseils d'amour qui sont d'autant plus ardents qu'ils paraissent plus purs.",ང་ལ་བུ་མོ་ཞིག་གི་ཟོལ་མེད་ཀྱི་བརྩེ་བ་ཐོབ། ང་ནི་ཁོ་མོར་ལྐོག་གྱུར་གྱི་བརྩེ་དུང་ཞེས་པ་འདི་ཆེས་ཐོག་མར་རྒྱུས་མངའ་ལོན་དུ་འཇུག་མཁན་དུ་གྱུར་པ་ནི་རླབས་ཆེན་གྱི་བདེ་སྐྱིད་ཅིག་ཡིན་པ་བརྗོད་ཅི་དགོས། འདི་ནི་འཇིག་རྟེན་གྱི་བྱ་བ་ཆེས་སྟབས་བདེ་བ་དེ་ཡིན། བརྩེ་དུང་གི་བཙན་འཛུལ་ལ་གོམས་ལོབས་མེད་པའི་སེམས་པ་ཞིག་གི་བདག་པོར་གྱུར་པ་ནི་འགོག་སྲུང་མེད་པའི་གྲོང་ཁྱེར་ཞིག་ལ་དཔུང་འཇུག་བྱས་པ་དང་མཚུངས། ཤེས་ཡོན་དང་ལས་འགན། ཁྱིམ་ཚང་གི་འཚོ་བ་བཅས་ནི་སྟོབས་ཤུགས་ཆེ་བའི་ཀུན་སྤྱོད་ཀྱི་མེལ་ཚེ་བ་ཡིན་མོད། འོན་ཀྱང་བཅུ་དྲུག་ལང་ཚོ་དར་བབ་ཀྱི་བུ་མོ་ཞིག་གིས་རང་ཉིད་དགའ་སའི་སྐྱེས་པ་ཞིག་གི་ངག་ནས་ལྷན་སྐྱེས་ཀྱི་བརྩེ་དུང་ཐོས་པའི་ཉམས་མྱོང་ཐོག་མ་དེ་ཀུན་སྤྱོད་ཀྱི་མེལ་ཚེ་བ་དག་གིས་མི་ཁོགས། ལྷན་སྐྱེས་ཀྱི་བརྩེ་དུང་གིས་ཁོ་མོའི་ལུས་སེམས་གསོ། དེའི་རྒྱུ་མཚན་ནི་བརྩེ་དུང་ལ་ལྷད་མེད་དོ།།,0.647567,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Plus la jeune fille croit au bien, plus elle s'abandonne facilement, sinon à l'amant, du moins à l'amour, car étant sans défiance, elle est sans force, et se faire aimer d'elle est un triomphe que tout homme de vingt-cinq ans pourra se donner quand il voudra. Et cela est si vrai que voyez comme on entoure les jeunes filles de surveillance et de remparts! Les couvents n'ont pas de murs assez hauts, les mères de serrures assez fortes, la religion de devoirs assez continus pour renfermer tous ces charmants oiseaux dans leur cage, sur laquelle on ne se donne même pas la peine de jeter des fleurs. Aussi comme elles doivent désirer ce monde qu'on leur cache, comme elles doivent croire qu'il est tentant, comme elles doivent écouter la première voix qui, à travers les barreaux, vient leur en raconter les secrets, et bénir la main qui lève, la première, un coin du voile mystérieux.",བུ་མོ་ན་གཞོན་མ་དེ་ཅི་ཙམ་གྱིས་བཟང་སྤྱོད་ལ་ཡིད་ཆེས་ན་དེ་ཙམ་གྱིས་ཁོ་མོས་དགའ་རོགས་ལ་མགོ་མི་སྒུར་ཀྱང་བརྩེ་དུང་ལ་བློ་གཏོད་བཅོལ་རྒྱུ་ལས་སླ། ཅིའི་ཕྱིར་ཞེ་ན་མོའི་ཡིད་ཆེས་ཀྱི་བདག་ཉིད་དེས་མོ་རང་ནི་དབང་མེད་ཅིག་ཏུ་བསྒྱུར། སྐྱེས་པ་ལོ་ན་ཉི་ཤུ་རྩ་ལྔར་སོན་པ་སུ་ཞིག་གིས་ཀྱང་རང་ལ་དུས་ནམ་ཞིག་ལ་དགོས་མཁོ་བྱུང་ན་ཁོ་མོ་ཚུར་དགའ་རུ་འཇུག་ཐུབ་པའི་རྒྱལ་ཁ་འདི་འཐོབ་སྲིད་པ་ཡིན། བུ་མོ་ན་གཞོན་ཚོར་མེལ་ཚེ་བཙུགས་པ་དང་ལྕགས་དྲྭས་བསྐོར་ནས་འགོག་མི་ཐུབ་པ་དེ་ལ་བལྟས་ན་ཆོས་ཉིད་ཀྱི་བདེན་པ་རྟོགས། བཙུན་དགོན་ལ་མི་སེམས་འགོག་པའི་ལྕགས་རི་མཐོན་པོ་མེད་པ་དང་ཨ་མ་ཚོར་མི་སེམས་འགོག་པའི་སྒོ་ལྕགས་མཁྲེགས་པོ་མེད། ཆོས་ལུགས་ལའང་ལྕགས་དྲྭའི་ནང་དུ་ཚུད་པའི་བུ་མོ་ཡིད་དབང་འཕྲོག་པ་དེ་དག་གི་སེམས་པ་སྡོམ་པའི་ནུས་པ་མེད། མི་ཚོས་ལྕགས་དྲྭའི་ནང་དུ་མེ་ཏོག་གཏོར་པའི་ངལ་བ་མི་བསྟེན། ཁོ་ཚོ་ལྐོག་གྱུར་ཏུ་སོང་བའི་འཇིག་རྟེན་འདིར་ཅི་ཙམ་ཡིད་སྨོན་འཆོར་གྱི་མེད་དམ། ཁོ་ཚོས་འཇིག་རྟེན་འདི་ཅི་འདྲའི་སྟོང་པ་རེད་མི་སེམས་སམ། ཁོ་ཚོས་ལྕགས་དྲྭའི་གསེང་ནས་རང་ཉིད་ལྐོག་གྱུར་ཏུ་སོང་བའི་འཇིག་རྟེན་གྱི་གསང་བ་དེར་ཆེས་ཐོག་མར་ཅི་ཙམ་ཉན་འདོད་མེད་དམ། ཁོ་ཚོ་ལྐོག་གྱུར་གྱི་འཇིག་རྟེན་དེའི་ཡོལ་བའི་གྲུ་ཟུར་ཡར་འགྱོགས་པའི་ལག་པ་དེར་འོ་ཞིག་བྱ་འདོད་ཅི་ཙམ་མེད་དམ།,0.729041,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Mais être réellement aimé d'une courtisane, c'est une victoire bien autrement difficile. Chez elles, le corps a usé l'âme, les sens ont brûlé le cœur, la débauche a cuirassé les sentiments. Les mots qu'on leur dit, elles les savent depuis longtemps; les moyens que l'on emploie, elles les connaissent, l'amour même qu'elles inspirent, elles l'ont vendu. Elles aiment par métier et non par entraînement. Elles sont mieux gardées par leurs calculs qu'une vierge par sa mère et son couvent; aussi ont-elles inventé le mot caprice pour ces amours sans trafic qu'elles se donnent de temps en temps comme repos, comme excuse, ou comme consolation; semblables à ces usuriers qui rançonnent mille individus, et qui croient tout racheter en prêtant un jour vingt francs à quelque pauvre diable qui meurt de faim, sans exiger d'intérêt et sans lui demander de reçu.",འཕྱོན་མ་ཞིག་གི་བརྩེ་དུང་ངོ་མ་འཐོབ་རྒྱུ་ནི་ཧ་ཅང་འཐོབ་དཀའ་བའི་རྒྱལ་ཁ་ཞིག་ཡིན། ཁོ་ཚོར་མཚོན་ན་ལུས་པོས་བླ་སྲོག་བཅོམ། ཚོར་བས་དྲན་ཤེས་བསྲེགས། ལང་ཤོར་གྱི་འཚོ་བས་ཤེས་པ་རྡོ་ལྟར་བསྒྱུར། མི་ཚོས་སྙན་འཇེབས་ཀྱི་སྐད་ཆ་བཤད་པ་རྣམས་ཁོ་ཚོས་ཡུན་རིང་ཐོས། ང་ཚོས་འཕྱོན་མ་ཚོར་སྤྱོད་པའི་ཐབས་ཇུས་དེ་དག་ལ་ཁོ་ཚོ་བྱང་གོམས་སུ་སོང་ཡོད། ཁོ་ཚོས་དོན་དུ་གཉེར་བའི་བརྩེ་དུང་ཡང་བཙོངས། ཁོ་ཚོའི་བརྩེ་དུང་ནི་ཚོང་ལས་དང་འདྲ་བས་ཡིད་རྟོན་བྲལ ། གསར་མོ་ཚོས་ཨ་མ་དང་བཙུན་མའི་ཆོས་ཁྲིམས་བསྲུངས་ཀྱང་གཡོ་འོག་ཏུ་ཚུད་སྲིད། འཕྱོན་མ་ཚོས་ཁོག་རྩིས་བརྒྱབ་ནས་རང་ཉིད་གཡོ་འོག་ཏུ་མི་ཚུད་པར་སྲུང་ཐུབ། ཁོ་ཚོས་ཁེ་མེད་པའི་མཛའ་བརྩེ་ལ་འདང་རྒྱག་མེད་པའི་བརྩེ་དུང་ཞེས་ཐ་སྙད་གསར་པ་ཞིག་སྦྱར། འཕྱོན་མ་དེ་དག་གིས་དུས་ནས་དུས་སུ་སྣང་བ་གཡེང་བའམ། ཡང་ན་རང་སེམས་གསོ་དགོས་ཞེས་ཁག་དཀྲིས་ནས་བརྩེ་དུང་འདིར་དགའ་མགུས་རོལ། འདི་ནི་དངུལ་སྒོར་བུན་གཏོང་བ་ཚོས་དབུལ་ཞིང་ཕོངས་པ་དང་ལམ་ཟུར་དུ་བཀྲེས་ལྟོགས་མྱོང་བའི་སྐྱེ་བོ་སྟོང་ཕྲག་མང་པོར་སྐྱེད་ཀ་དང་བྱུང་འཛིན་མ་བླངས་པར་ཧྥ་སྒོར་ཉི་ཤུ་ཡས་མས་རེ་བསྐྱིས་ནས་དངུལ་སྒོར་སྐྱིན་པ་ལོན་རྒྱུའི་ཡིད་ཆེས་བྱས་པ་འདྲ།,0.799621,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Puis, quand Dieu permet l'amour à une courtisane, cet amour, qui semble d'abord un pardon, devient presque toujours pour elle un châtiment. Il n'y a pas d'absolution sans pénitence. Quand une créature, qui a tout son passé à se reprocher, se sent tout à coup prise d'un amour profond, sincère, irrésistible, dont elle ne se fût jamais crue capable; quand elle a avoué cet amour, comme l'homme aimé ainsi la domine! Comme il se sent fort avec ce droit cruel de lui dire: «vous ne faites pas plus pour de l'amour que vous n'avez fait pour de l'argent.»",དཀོན་མཆོག་གིས་འཕྱོན་མ་ཞིག་ལ་བརྩེ་དུང་གནང་ན་དེ་ལ་ཐོག་མར་སྲོག་ཆད་ཀྱི་ཉེས་ཡངས་ཐོབ་པ་ཞིག་ཏུ་སྣང་མོད། ཡིན་ནའང་དུས་སྐབས་ཕལ་ཆེ་བར་འཕྱོན་མ་དེར་བརྩེ་དུང་གི་རྒྱུན་མི་རྟག་པས་ཉེས་ཆད་ལྟ་བུ་ཞིག་ལ་འགྱུར། ཅིའི་ཕྱིར་ཞེ་ན་སྙིང་ཁོང་རུས་པའི་གཏིང་ནས་བཤགས་སྡོམ་མ་བྱས་པར་དག་པ་མི་ཐོབ། འཕྱོན་མ་སུ་ཞིག་ཡིན་རུང་སྔོན་བསགས་བྱས་ཉེས་ལ་འགྱོད་བཤགས་བྱ་རྒྱུ་ཡོད། ཁོ་ཚོར་གློ་བུར་དུ་བཅོས་མིན་གྱི་བརྩེ་དུང་ཟབ་མོ་ཞིག་ཐོབ་ན་བརྩེ་དུང་དེ་འདྲ་ནི་བློའི་ཟུར་དུའང་འཁོར་མྱོང་མེད། བརྩེ་དུང་དེར་ངོས་ལེན་བྱས་ན་ཁོ་མོ་དགའ་སའི་སྐྱེས་པ་དེའི་དབང་འོག་ཏུ་ཡོངས་སུ་མི་ཚུད་དམ། སྐྱེས་པ་དེས་མོ་ལ་“ཁྱོད་ཀྱིས་དངུལ་སྒོར་གྱི་དོན་དུ་ཐམས་ཅད་བསྒྲུབས་པ་དེ་ལས་ལྷག་ཅིག་བརྩེ་དུང་གི་ཆེད་དུ་མི་བསྒྲུབ།” ཅེས་ཞེ་ལ་ཕོག་པ་ཞིག་བཤད་ཆོག་པའི་ཐོབ་ཐང་ཡོད་སྙམ་ནས་ང་རྒྱལ་ཅི་ཙམ་མི་སྐྱེའམ། དེས་ན་འཕྱོན་མ་ཚོས་རང་གི་བརྩེ་དུང་ངོ་མ་ཡིན་ཞེས་སྒྲུབ་བྱེད་ཇི་ལྟར་འགོད་དགོས་པ་མི་ཤེས། སྒྲུང་ཞིག་གི་ནང་དུ་བྱིས་པ་ཆུང་ཆུང་ཞིག་གིས་“སྐྱོབ་རོགས་མཛོད།” ཅེས་སྐད་བརྒྱབ་སྟེ་ཞིང་པ་ཚོར་མགོ་སྐོར་གཏོང་ཐུབ་པར་དགའ་སྣང་ཐོབ། ཉིན་ཞིག་བྱིས་པ་དེའི་སྟེང་དུ་དངོས་སུ་དོམ་ཞིག་བརྒྱུགས་ཡོང་བ་དང་བྱིས་པ་དེས་ང་སྐྱོབ་རོགས་མཛོད་ཅེས་སྐད་འབོད་ཇི་ལྟར་བྱས་ཀྱང་ཞིང་པ་ཚོས་བྱིས་པ་དེས་སླར་ཡང་མགོ་སྐོར་གཏོང་གིན་འདུག་སྙམ་སྟེ་མ་བསྐྱབས། དཔེ་འདི་བཞིན་བུད་མེད་ལས་ངན་མ་དེ་དག་གི་ལྷད་མེད་ཀྱི་བརྩེ་དུང་ཡང་དེ་བཞིན་ཡིན། ཁོ་ཚོས་རྫུན་གཏམ་བཤད་རྒྱུ་མང་དྲགས་པས་མི་རྣམས་ཡིད་མི་ཆེས། བུད་མེད་དེ་དག་གནོང་འགྱོད་ཀྱི་ཀློང་དུ་ཚུད་པས་རང་གི་བརྩེ་དུང་འཇོམས།,0.663253,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Alors elles ne savent quelles preuves donner. Un enfant, raconte la fable, après s'être longtemps amusé dans un champ à crier: «au secours!» Pour déranger des travailleurs, fut dévoré un jour par un ours, sans que ceux qu'il avait trompés si souvent crussent cette fois aux cris réels qu'il poussait. Il en est de même de ces malheureuses filles, quand elles aiment sérieusement. Elles ont menti tant de fois qu'on ne veut plus les croire, et elles sont, au milieu de leurs remords, dévorées par leur amour.",འདི་ནི་རླབས་ཆེན་གྱི་བུད་མེད་ཁག་ཅིག་གིས་རང་ཉིད་ཡོངས་སུ་བློས་བཏང་སྟེ་བརྩེ་དུང་གི་ཆེད་དུ་ཡོད་ཚད་བསྔོས་པའི་དཔེ་མཚོན་སེམས་འགུལ་ཐེབས་པ་འགའ་ཡིན།,0.114285,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"De là, ces grands dévouements, ces austères retraites dont quelques-unes ont donné l'exemple.",གལ་སྲིད་སྐྱེས་པ་ཞིག་གིས་མི་སེམས་འགུལ་བའི་བཤགས་སྡོམ་བྱེད་མཁན་ཞིག་ལ་སྔོན་མའི་བྱས་ཉེས་མི་སྔོག་པར་བཅོས་མིན་གྱིས་དགའ་ཐུབ་པ་དང་། ཁོ་པས་བརྩེ་དུང་ལ་བསྟུན་ནས་རང་ལ་ཚུར་དགའ་བ་བཞིན་ཕར་ལའང་དགའ་ཐུབ་ན་མི་དེས་འཇིག་རྟེན་འདིའི་ཞེན་ཆགས་ཀྱི་ལྟ་ཚུལ་མཆིས་སོ་ཅོག་ཐལ་བའི་རྡུལ་དུ་བརླག་ནུས། དེ་ནས་བཟུང་སྟེ་ཁོ་པའི་བརྩེ་དུང་གི་སྒོ་མོ་མི་གཞན་ལ་གཏན་ནས་མི་འབྱེད།,0.232836,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Mais, quand l'homme qui inspire cet amour rédempteur a l'âme assez généreuse pour l'accepter sans se souvenir du passé, quand il s'y abandonne, quand il aime enfin, comme il est aimé, cet homme épuise d'un coup toutes les émotions terrestres, et après cet amour son cœur sera fermé à tout autre.",ང་ཁྱིམ་ལ་ལོག་པའི་ཞོགས་པ་དེར་ངའི་སེམས་ལ་འཆར་སྒོ་དེ་དག་ཤར་མ་སོང་། དེ་དུས་འཆར་སྒོ་འདི་དག་ནི་ང་ལ་ཅི་ཞིག་འབྱུང་རྒྱུ་ཡིན་པའི་སྔོན་དཔག་ཙམ་ཡིན། ང་མར་གྷར་རི་ཋིར་ཧ་ཅང་དགའ་ཡང་སྐབས་དེར་ངས་མཇུག་འབྲས་འདི་དག་ལ་མནོ་བསམ་བཏང་མེད། དེ་རིང་ངས་མཇུག་འབྲས་དེ་དག་ལ་བསམ་བློ་བཏང་ཡང་བྱ་བ་ཐམས་ཅད་བཅོས་ཐབས་མེད་པར་ཚར་སོང་། འདི་ནི་བྱ་བ་གང་ཞིག་རང་བཞིན་གྱིས་བྱུང་བའི་མཇུག་འབྲས་ཡིན།,0.667413,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Ces réflexions, je ne les faisais pas le matin où je rentrais chez moi. Elles n'eussent pu être que le pressentiment de ce qui allait m'arriver, et malgré mon amour pour Marguerite, je n'entrevoyais pas de semblables conséquences; aujourd'hui je les fais. Tout étant irrévocablement fini, elles résultent naturellement de ce qui a eu lieu.",ད་སྟེ་ང་ཚོས་ཉིན་དང་པོའི་གབ་མཐུན་སྐོར་གླེང་། ང་སྤྲོ་བས་བརྟས་ཏེ་རང་ཁྱིམ་ལ་ལོག ང་དང་མར་གྷར་རི་ཋིའི་བར་དུ་བཅད་རྒྱ་ཞིག་ཡོད་པ་མེད་པར་གྱུར་པའི་སྣང་བ་ཞིག་ཤར། ང་ལ་མར་གྷར་རི་ཋི་ཐོབ་པ་དང་ཁོ་མོའི་སེམས་ཀྱི་གྲུ་ཟུར་ཆུང་ཆུང་ཞིག་ངས་བཟུང་ཡོད།,0.370354,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Mais revenons au premier jour de cette liaison. Quand je rentrai, j'étais d'une gaieté folle. En songeant que les barrières placées par mon imagination entre Marguerite et moi avaient disparu, que je la possédais, que j'occupais un peu sa pensée, que j'avais dans ma poche la clef de son appartement et le droit de me servir de cette clef, j'étais content de la vie, fier de moi, et j'aimais Dieu qui permettait tout cela.",ངའི་གློ་ཁུག་ནང་དུ་ཁོ་མོའི་མལ་ཁང་དུ་བསྐྱོད་པའི་ལྡེ་མིག་ཅིག་ཡོད། ང་ལ་ལྡེ་མིག་དེས་སྒོ་འབྱེད་ཆོག་པའི་ཐོབ་ཐང་ཡོད་པ་བཅས་ལ་བསམ་བློ་བཏང་ན་ང་ནི་མི་ཚེ་ལ་ཡིད་ཚིམས། ང་ནི་སོ་སོ་རང་ལ་སྤོབས་པ་བསྐྱེད་པ་དང་དཀོན་མཆོག་ལ་ལྷག་པར་དད། དཀོན་མཆོག་གིས་ང་ལ་འདི་དག་འཐོབ་ཏུ་བཅུག་པ་རེད་སྙམ།,0.572701,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Un jour, un jeune homme passe dans une rue, il y coudoie une femme, il la regarde, il se retourne, il passe. Cette femme, il ne la connaît pas, elle a des plaisirs, des chagrins, des amours où il n'a aucune part. Il n'existe pas pour elle, et peut-être, s'il lui parlait, se moquerait-elle de lui comme Marguerite avait fait de moi. Des semaines, des mois, des années s'écoulent, et tout à coup, quand ils ont suivi chacun leur destinée dans un ordre différent, la logique du hasard les ramène en face l'un de l'autre. Cette femme devient la maîtresse de cet homme et l'aime. Comment? Pourquoi? Leurs deux existences n'en font plus qu'une; à peine l'intimité existe-t-elle, qu'elle leur semble avoir existé toujours, et tout ce qui a précédé s'efface de la mémoire des deux amants. C'est curieux, avouons-le.",ཉི་མ་གཅིག་ཕོ་གསར་ཞིག་སྲང་ལམ་བརྒྱུད་ནས་སོང་། ཁོ་པ་བུད་མེད་ཅིག་ལ་གདོང་ཐུག་བརྒྱབ། ཁོ་པས་མོ་ལ་བལྟ་ཙམ་བྱས་ནས་ཁ་ཕྱིར་འཁོར་ཏེ་འགྲོ་ལམ་དུ་བཞུད། ཁོ་པས་བུད་མེད་དེ་ངོ་མི་ཤེས་ཀྱང་མོ་ལ་དགའ་སྐྱོ་གཉིས་ཀ་ཡོད། ཁོ་མོའི་བརྩེ་དུང་ལ་ཁོ་པ་འབྲེལ་བ་སྤུ་ཙམ་མེད། ཁོ་ལ་མཚོན་ན་བུ་མོ་དེའི་ཆེད་དུ་འཚོ་གནས་བྱེད་ཀྱི་ཡོད་པ་ཞིག་མིན། གལ་སྲིད་ཁོ་པས་བུད་མེད་དེར་སྐད་ཆ་བཤད་ན་ང་ལ་མར་གྷར་རི་ཋིས་འཕྱ་སྨོད་བྱས་པ་ལྟར་མོས་ཀྱང་ཁོ་ལ་འཕྱ་སྲིད། དེ་ནས་ཁོ་ཚོས་རང་གི་ལས་སུ་བཀོད་པའི་མདུན་ལམ་འགྲིམས་ནས་བདུན་ཕྲག་དང་ཟླ་བ། ལོ་འགོར་ཀྱང་ལས་དབང་གིས་ཁོ་ཚོ་གློ་བུར་དུ་སླར་ཡང་ལྷན་དུ་བསྡུས། བུད་མེད་དེ་སྐྱེས་པ་དེའི་ཟུར་མོར་གྱུར། མོ་ནི་ཁོ་ལ་ཤིན་ཏུ་དགའ། འདི་ནི་ཇི་ལྟར་བྱུང་བ་དང་ཅིའི་ཕྱིར་བྱུང་བ་ཡིན་ནམ། སྔོན་ཆད་ཁོ་ཚོར་ནང་ཚགས་ཀྱི་འབྲེལ་བ་ཅི་ཡང་མེད་ཀྱང་ད་ལྟ་མི་ཐ་དད་གཉིས་ཀྱི་འཚོ་བ་ངོ་བོ་གཅིག་ཏུ་འདྲེས། ཁོ་ཚོས་རང་ལ་ཆེས་ནང་ཚགས་དང་ཡུན་བརྟན་གྱི་འབྲེལ་བ་ཞིག་ཚུགས་ཡོད་པའི་ཚོར་བ་ཞིག་མྱོང་། ད་སྔ་དགའ་རོགས་དེ་དག་ལ་ཕན་ཚུན་ལྟ་ཚུལ་ཐ་དད་ཡོད་པའི་བག་ཆགས་རྣམས་དོང་ནས་སྤྲུགས། འདི་ནི་ཧ་ཅང་གི་ཁྱད་མཚར་ཞིག་ཡིན་པ་ང་ཚོས་ངོས་ལེན་བྱ་དགོས།,0.834482,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Quant à moi, je ne me rappelais plus comment j'avais vécu avant la veille. Tout mon être s'exaltait en joie au souvenir des mots échangés pendant cette première nuit. Ou Marguerite était habile à tromper, ou elle avait pour moi une de ces passions subites qui se révèlent dès le premier baiser, et qui meurent quelquefois, du reste, comme elles sont nées.",ང་ལ་མཚོན་ན་དགོང་མོ་དེའི་ཡར་སྔོན་དུ་རང་ཉིད་ཇི་ལྟར་འཚོ་གནས་བྱས་པ་མི་དྲན། ངའི་ཡོད་ཚད་ཐམས་ཅད་སྔ་དགོང་གི་ཁ་བརྡ་ཐེངས་དང་པོའི་དགའ་ཚོར་ལས་བྱུང་བའི་ཕྱིར་དྲན་གྱིས་བརྟས། གང་ལྟར་མར་གྷར་རི་ཋི་ནི་འགྲན་ཟླ་མེད་པའི་སྐྱེ་བོ་བསླུ་བྲིད་བྱེད་མཁན་མཁས་པ་ཞིག་ཡིན་ནམ། ཡང་ན་ཁོ་མོ་གློ་བུར་དུ་ཆགས་སྲེད་དྲག་པོ་ལངས་ནས་མཆུ་སྦྱོར་ཐེངས་དང་པོ་བྱས་པ་དེས་ང་ཡོངས་སུ་བཀུག་པ་ཡིན་ནམ། དེ་ནི་ཕལ་ཆེར་ཡིན་མི་སྲིད། གློ་བུར་གྱི་ཆགས་སྲེད་ནི་སྐྱེས་མ་ཐག་ཏུ་ཡལ་བར་འགྱུར།,0.678907,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
"Plus j'y réfléchissais, plus je me disais que Marguerite n'avait aucune raison de feindre un amour qu'elle n'aurait pas ressenti, et je me disais aussi que les femmes ont deux façons d'aimer qui peuvent résulter l'une de l'autre: elles aiment avec le cœur ou avec les sens. Souvent une femme prend un amant pour obéir à la seule volonté de ses sens, et apprend, sans s'y être attendue, le mystère de l'amour immatériel et ne vit plus que par son cœur; souvent une jeune fille, ne cherchant dans le mariage que la réunion de deux affections pures, reçoit cette soudaine révélation de l'amour physique, cette énergique conclusion des plus chastes impressions de l'âme.",ངས་དེ་ལ་ཅི་ཙམ་མནོ་བསམ་བཏང་ན་དེ་ཙམ་གྱིས་ང་ལ་མར་གྷར་རི་ཋིས་བརྩེ་དུང་ངོ་མ་ཞིག་མ་མྱོང་ན་ཁོ་མོས་ཟོག་རྫུན་གྱི་བརྩེ་དུང་ཞིག་སྟོན་དགོས་དོན་མེད་པའི་ངེས་ཤེས་རྙེད། ད་དུང་བུད་མེད་ལ་བརྩེ་བ་འབྱུང་སྟངས་གཉིས་ཡོད། གཅིག་ནི་གཟུགས་ལ་ཆགས་པ་དང་ཅིག་ཤོས་ནི་སེམས་ལ་ཆགས། བརྩེ་བ་འབྱུང་སྟངས་གཅིག་ལ་བརྟེན་ནས་གཞན་དེ་འབྱུང་ཐུབ་ཅེས་ངས་རང་གིས་རང་ལ་བཤད།,0.275,https://www.gutenberg.org/files/2419/2419-h/2419-h.htm,https://latse.org/108-translations/#The Lady of the Camellias
